Bedrooms,Bathrooms,Size,Type,Price,City,State,perSqFt,Region
3.0,2.0,1923.0,House,325000.0,Tucson,AZ,169.0067602704108,West
2.0,2.0,1152.0,Apartment,236900.0,Phoenix,AZ,205.64236111111111,West
4.0,2.0,2285.0,House,325000.0,Tucson,AZ,142.2319474835886,West
2.0,2.0,1002.0,Apartment,309900.0,Scottsdale,AZ,309.2814371257485,West
5.0,4.0,2278.0,House,389000.0,Yuma,AZ,170.7638279192274,West
4.0,2.0,1990.0,House,389900.0,Mesa,AZ,195.92964824120602,West
3.0,3.0,1178.0,Townhouse,325000.0,Phoenix,AZ,275.89134125636673,West
2.0,2.0,1218.0,Apartment,275000.0,Scottsdale,AZ,225.7799671592775,West
4.0,3.0,3545.0,House,1375000.0,Phoenix,AZ,387.87023977433006,West
3.0,2.0,1889.0,House,570000.0,Pomona,CA,301.7469560614081,West
3.0,3.0,1763.0,House,550000.0,Rancho Cucamonga,CA,311.9682359614294,West
3.0,3.0,1268.0,Condo,315000.0,Redlands,CA,248.42271293375396,West
3.0,3.0,1287.0,Townhouse,545000.0,Buena Park,CA,423.46542346542344,West
3.0,3.0,1561.0,House,315000.0,Victorville,CA,201.79372197309416,West
3.0,3.0,1302.0,Townhouse,550000.0,San Diego,CA,422.42703533026116,West
3.0,2.0,1386.0,House,545000.0,Sylmar,CA,393.2178932178932,West
3.0,3.0,2390.0,House,570000.0,Redding,CA,238.49372384937237,West
4.0,3.0,2644.0,House,545000.0,Turlock,CA,206.1270801815431,West
3.0,2.0,1669.0,House,244500.0,Bakersfield,CA,146.49490713001796,West
2.0,1.0,891.0,House,570000.0,Whittier,CA,639.7306397306397,West
3.0,3.0,2238.0,House,549999.0,Perris,CA,245.75469168900804,West
2.0,2.0,1440.0,House,550000.0,Compton,CA,381.94444444444446,West
3.0,3.0,1334.0,House,549900.0,Compton,CA,412.21889055472263,West
3.0,1.0,972.0,House,240000.0,Modesto,CA,246.91358024691357,West
3.0,1.0,1199.0,House,550000.0,Oakland,CA,458.7155963302752,West
4.0,3.0,2467.0,House,550000.0,Stockton,CA,222.94284556141062,West
5.0,4.0,3090.0,House,545000.0,Lancaster,CA,176.37540453074433,West
3.0,2.0,1457.0,House,550000.0,Folsom,CA,377.4879890185312,West
3.0,3.0,1599.0,House,549900.0,Tracy,CA,343.9024390243902,West
3.0,4.0,2180.0,House,570000.0,Victorville,CA,261.4678899082569,West
3.0,2.0,1389.0,House,570000.0,Vallejo,CA,410.3671706263499,West
2.0,2.0,1229.0,House,549000.0,El Monte,CA,446.7046379170057,West
3.0,4.0,1650.0,House,558000.0,Pomona,CA,338.1818181818182,West
2.0,2.0,932.0,Condo,559000.0,San Diego,CA,599.7854077253219,West
3.0,2.0,1736.0,House,315000.0,Victorville,CA,181.4516129032258,West
2.0,1.0,819.0,Condo,565000.0,Berkeley,CA,689.8656898656899,West
4.0,3.0,3440.0,House,570000.0,Fresno,CA,165.69767441860466,West
4.0,3.0,2178.0,House,565000.0,Temecula,CA,259.4123048668503,West
3.0,1.0,1205.0,House,564990.0,South Gate,CA,468.8713692946058,West
3.0,3.0,1713.0,House,570000.0,Chino,CA,332.7495621716287,West
3.0,2.0,1445.0,House,300000.0,Fresno,CA,207.61245674740485,West
4.0,3.0,2814.0,House,570000.0,Temecula,CA,202.5586353944563,West
4.0,3.0,2588.0,House,559000.0,Turlock,CA,215.9969088098918,West
3.0,3.0,1389.0,Condo,549900.0,Oxnard,CA,395.8963282937365,West
3.0,2.0,1670.0,House,549900.0,Redlands,CA,329.2814371257485,West
4.0,3.0,1727.0,House,545000.0,Chino Hills,CA,315.5761436016213,West
4.0,2.0,1624.0,House,550000.0,Riverside,CA,338.66995073891627,West
3.0,3.0,1445.0,Condo,550000.0,Chula Vista,CA,380.6228373702422,West
2.0,1.0,973.0,House,570000.0,Oakland,CA,585.8170606372046,West
3.0,1.0,1210.0,House,559000.0,El Cajon,CA,461.9834710743802,West
3.0,3.0,1671.0,House,549900.0,Modesto,CA,329.08438061041295,West
3.0,2.0,1367.0,House,244500.0,Bakersfield,CA,178.85881492318947,West
2.0,2.0,1521.0,Condo,565000.0,San Marcos,CA,371.4661406969099,West
2.0,1.0,988.0,House,174900.0,Bakersfield,CA,177.0242914979757,West
4.0,2.0,1584.0,House,550000.0,Escondido,CA,347.22222222222223,West
2.0,2.0,1176.0,Condo,570000.0,San Diego,CA,484.6938775510204,West
2.0,2.0,949.0,Condo,545000.0,San Ramon,CA,574.2887249736565,West
2.0,2.0,722.0,Condo,545000.0,Oakland,CA,754.8476454293628,West
3.0,2.5,1398.0,House,305000.0,Clovis,CA,218.16881258941345,West
3.0,3.0,1618.0,House,570000.0,Ontario,CA,352.2867737948084,West
3.0,2.0,1271.0,House,299900.0,Clovis,CA,235.95594020456335,West
4.0,2.0,1309.0,House,558888.0,Compton,CA,426.9579831932773,West
2.0,2.0,1547.0,House,306000.0,Hemet,CA,197.8021978021978,West
3.0,3.0,1900.0,House,570000.0,Compton,CA,300.0,West
3.0,1.0,1353.0,House,545000.0,Ontario,CA,402.80857354028086,West
2.0,2.0,1238.0,Condo,549900.0,Los Angeles,CA,444.1841680129241,West
2.0,1.0,784.0,House,545000.0,San Diego,CA,695.1530612244898,West
3.0,1.0,1196.0,House,170000.0,Fresno,CA,142.14046822742475,West
3.0,2.0,1030.0,House,550000.0,San Marcos,CA,533.9805825242719,West
4.0,3.0,2556.0,House,565000.0,Fairfield,CA,221.04851330203442,West
3.0,2.0,1410.0,House,240000.0,Merced,CA,170.2127659574468,West
4.0,3.0,2364.0,House,550000.0,Palmdale,CA,232.65651438240272,West
2.0,1.0,893.0,Condo,245000.0,Oxnard,CA,274.35610302351625,West
2.0,2.0,1068.0,Condo,559000.0,Alhambra,CA,523.4082397003746,West
3.0,2.0,2039.0,House,550000.0,Riverside,CA,269.7400686611084,West
2.0,2.0,1234.0,Condo,242900.0,Riverside,CA,196.83954619124796,West
2.0,2.0,1619.0,Condo,572500.0,Fairfield,CA,353.61334156886966,West
3.0,2.0,1768.0,House,305777.0,Fresno,CA,172.95079185520362,West
2.0,2.0,1264.0,Condo,565000.0,Chula Vista,CA,446.99367088607596,West
4.0,4.0,2926.0,Multifamily,299900.0,Victorville,CA,102.49487354750512,West
5.0,3.5,3251.0,House,544900.0,Fresno,CA,167.60996616425714,West
3.0,2.0,2420.0,House,550500.0,Visalia,CA,227.4793388429752,West
2.0,2.0,1014.0,Condo,565000.0,Long Beach,CA,557.1992110453649,West
3.0,2.0,1871.0,House,315000.0,Bakersfield,CA,168.35916622127203,West
2.0,3.0,1519.0,Townhouse,549950.0,Simi Valley,CA,362.0473996050033,West
3.0,2.0,1321.0,House,240000.0,Visalia,CA,181.68054504163513,West
3.0,2.0,1522.0,House,555000.0,Compton,CA,364.6517739816031,West
4.0,3.0,1642.0,House,565000.0,Pomona,CA,344.0925700365408,West
3.0,2.0,1411.0,Condo,545000.0,Alhambra,CA,386.2508858965273,West
4.0,3.0,2532.0,House,549900.0,Turlock,CA,217.18009478672985,West
4.0,4.0,1565.0,House,555000.0,Compton,CA,354.6325878594249,West
4.0,3.0,2527.0,House,545000.0,Victorville,CA,215.67075583696084,West
2.0,2.0,1098.0,Condo,565000.0,Irvine,CA,514.5719489981785,West
3.0,1.0,2000.0,House,549990.0,Riverside,CA,274.995,West
3.0,1.0,1230.0,House,243000.0,Fresno,CA,197.5609756097561,West
3.0,2.0,1239.0,House,310000.0,Palmdale,CA,250.20177562550444,West
3.0,3.0,1611.0,House,550000.0,Valencia,CA,341.40285536933584,West
2.0,2.0,1117.0,Condo,543000.0,Torrance,CA,486.123545210385,West
5.0,3.0,2136.0,House,549950.0,Elk Grove,CA,257.46722846441946,West
2.0,1.0,846.0,Condo,300000.0,San Diego,CA,354.6099290780142,West
3.0,1.5,920.0,House,175000.0,Fresno,CA,190.2173913043478,West
4.0,2.0,1692.0,House,575000.0,Oakland,CA,339.83451536643025,West
4.0,3.0,2209.0,House,549950.0,Riverside,CA,248.9588048890901,West
3.0,2.0,1847.0,House,565000.0,Indio,CA,305.90146182999456,West
3.0,2.5,1859.0,House,554900.0,Clovis,CA,298.49381387842925,West
3.0,2.0,1534.0,House,315000.0,Clovis,CA,205.34550195567144,West
5.0,3.0,2236.0,House,574990.0,Leona Valley,CA,257.1511627906977,West
4.0,2.5,2623.0,House,554900.0,Clovis,CA,211.55165840640487,West
3.0,3.0,2739.0,House,574950.0,Bakersfield,CA,209.91237677984665,West
4.0,3.0,2200.0,House,310000.0,Victorville,CA,140.9090909090909,West
2.0,1.0,1100.0,House,574900.0,Compton,CA,522.6363636363636,West
2.0,1.0,1061.0,House,169500.0,Bakersfield,CA,159.75494816211122,West
2.0,3.0,1143.0,Townhouse,543000.0,Trabuco Canyon,CA,475.06561679790025,West
4.0,2.0,1712.0,House,574900.0,Redlands,CA,335.80607476635515,West
3.0,1.0,1202.0,House,305000.0,Modesto,CA,253.74376039933443,West
4.0,2.0,1236.0,House,553900.0,Oceanside,CA,448.1391585760518,West
3.0,3.0,1516.0,House,552000.0,Vacaville,CA,364.1160949868074,West
4.0,1.0,1725.0,House,549950.0,Oakland,CA,318.81159420289856,West
2.0,1.0,1002.0,House,243000.0,Fresno,CA,242.51497005988023,West
3.0,1.0,1486.0,House,555000.0,Lynwood,CA,373.485868102288,West
3.0,3.0,2363.0,House,545000.0,Palmdale,CA,230.63901819720695,West
3.0,1.0,1026.0,House,565000.0,Oakland,CA,550.682261208577,West
3.0,2.0,1478.0,House,310000.0,Fresno,CA,209.7428958051421,West
3.0,3.0,1593.0,Condo,565000.0,Chula Vista,CA,354.676710608914,West
4.0,2.0,1847.0,House,315000.0,Bakersfield,CA,170.5468327016784,West
3.0,2.0,1470.0,House,557000.0,Ontario,CA,378.91156462585036,West
3.0,3.0,1705.0,Townhouse,558000.0,Baldwin Park,CA,327.27272727272725,West
3.0,2.0,1349.0,House,240000.0,Pinedale,CA,177.90956263899184,West
2.0,2.0,1041.0,Condo,239900.0,Modesto,CA,230.45148895292988,West
3.0,2.0,1005.0,House,549900.0,San Diego,CA,547.1641791044776,West
4.0,3.0,2472.0,House,558000.0,Redding,CA,225.72815533980582,West
5.0,4.0,3232.0,House,574900.0,Bakersfield,CA,177.87747524752476,West
3.0,3.0,1358.0,House,570000.0,Oxnard,CA,419.73490427098676,West
3.0,1.0,1119.0,House,565000.0,Inglewood,CA,504.91510277033063,West
3.0,3.0,1676.0,House,570000.0,Corona,CA,340.09546539379477,West
3.0,2.0,1368.0,Condo,558000.0,San Ramon,CA,407.89473684210526,West
2.0,2.0,1408.0,House,299900.0,Sun City,CA,212.9971590909091,West
3.0,3.0,1420.0,Townhouse,550000.0,Santa Clarita,CA,387.32394366197184,West
3.0,2.0,1544.0,House,299900.0,Victorville,CA,194.2357512953368,West
4.0,2.0,1936.0,House,305000.0,Bakersfield,CA,157.54132231404958,West
4.0,3.0,1646.0,House,550000.0,Murrieta,CA,334.1433778857837,West
5.0,3.0,2623.0,House,549900.0,Murrieta,CA,209.64544414792223,West
2.0,2.0,1073.0,Condo,574900.0,Long Beach,CA,535.7875116495807,West
3.0,2.0,1116.0,House,545000.0,Ontario,CA,488.35125448028674,West
2.0,2.0,1440.0,House,169500.0,Oceanside,CA,117.70833333333333,West
3.0,2.5,1196.0,House,305000.0,Fresno,CA,255.01672240802677,West
2.0,2.0,1888.0,House,555000.0,Corona,CA,293.9618644067797,West
2.0,2.0,1078.0,House,555000.0,Mission Viejo,CA,514.8423005565862,West
3.0,3.0,1409.0,House,574900.0,Chino Hills,CA,408.0198722498226,West
3.0,2.0,1489.0,House,549900.0,Temecula,CA,369.30826057756883,West
5.0,3.0,2730.0,House,549990.0,Quartz Hill,CA,201.46153846153845,West
4.0,2.0,1560.0,House,549999.0,Richmond,CA,352.5634615384615,West
4.0,4.0,2813.0,House,545000.0,Fontana,CA,193.74333451830785,West
6.0,4.0,3514.0,House,555000.0,Lancaster,CA,157.93966989186112,West
2.0,1.0,810.0,House,555000.0,Long Beach,CA,685.1851851851852,West
2.0,2.0,1471.0,House,557000.0,Corona,CA,378.6539768864718,West
3.0,3.0,2351.0,House,565000.0,Redding,CA,240.3232666950234,West
2.0,1.0,885.0,House,550000.0,Oakland,CA,621.4689265536723,West
2.0,2.0,1003.0,Condo,565000.0,Pasadena,CA,563.3100697906281,West
3.0,2.0,1464.0,House,545000.0,Rancho Cucamonga,CA,372.26775956284155,West
3.0,3.0,1379.0,House,300000.0,Elk Grove,CA,217.54894851341552,West
2.0,2.0,1147.0,Condo,574900.0,San Diego,CA,501.2205754141238,West
4.0,2.0,1512.0,House,550000.0,Ontario,CA,363.7566137566138,West
4.0,2.0,1936.0,House,549999.0,Palmdale,CA,284.0903925619835,West
2.0,2.0,1200.0,Multifamily,550000.0,Oakland,CA,458.3333333333333,West
3.0,3.0,1748.0,Condo,245000.0,Bakersfield,CA,140.16018306636155,West
3.0,2.0,1452.0,House,315000.0,Lancaster,CA,216.94214876033058,West
3.0,2.0,2081.0,House,549900.0,Redlands,CA,264.24795771263814,West
2.0,2.0,900.0,House,568000.0,San Diego,CA,631.1111111111111,West
2.0,2.0,1316.0,Condo,568000.0,San Diego,CA,431.6109422492401,West
2.0,3.0,935.0,Townhouse,560000.0,Burbank,CA,598.9304812834224,West
3.0,3.0,1422.0,House,568000.0,Pomona,CA,399.43741209563996,West
2.0,1.0,990.0,House,568800.0,Oakland,CA,574.5454545454545,West
4.0,3.0,2686.0,House,569000.0,Lancaster,CA,211.8391660461653,West
2.0,2.0,988.0,Townhouse,569000.0,San Diego,CA,575.9109311740891,West
4.0,2.0,1332.0,House,240000.0,Fresno,CA,180.18018018018017,West
4.0,3.0,1361.0,House,559999.0,Richmond,CA,411.46142542248344,West
3.0,2.0,1040.0,House,550000.0,Ontario,CA,528.8461538461538,West
2.0,1.0,860.0,House,300000.0,Oakland,CA,348.83720930232556,West
3.0,1.0,1016.0,House,569000.0,Downey,CA,560.0393700787401,West
2.0,2.0,791.0,Condo,305000.0,Long Beach,CA,385.58786346396965,West
2.0,2.0,1365.0,House,309000.0,Fresno,CA,226.37362637362637,West
3.0,2.0,1024.0,House,560000.0,San Diego,CA,546.875,West
4.0,2.0,1730.0,House,239900.0,Fresno,CA,138.67052023121389,West
3.0,2.0,1856.0,Multifamily,299950.0,Fresno,CA,161.61099137931035,West
3.0,2.0,1364.0,House,560000.0,Ontario,CA,410.55718475073314,West
2.0,1.0,944.0,Condo,569000.0,Oakland,CA,602.7542372881356,West
3.0,3.0,2100.0,House,299950.0,Redding,CA,142.83333333333334,West
3.0,2.0,1597.0,House,549500.0,Vacaville,CA,344.0826549780839,West
3.0,2.0,1222.0,House,240000.0,Bakersfield,CA,196.39934533551556,West
2.0,2.0,1016.0,Condo,559900.0,San Diego,CA,551.0826771653543,West
5.0,4.0,2876.0,House,559900.0,Bakersfield,CA,194.68011126564673,West
3.0,2.0,1488.0,House,314900.0,Fresno,CA,211.6263440860215,West
3.0,1.0,930.0,House,559900.0,El Monte,CA,602.0430107526881,West
2.0,2.0,980.0,Condo,550000.0,Alhambra,CA,561.2244897959183,West
4.0,2.0,1602.0,House,310000.0,Merced,CA,193.50811485642947,West
3.0,1.0,1028.0,House,560000.0,Whittier,CA,544.7470817120623,West
4.0,3.0,2262.0,House,569000.0,Murrieta,CA,251.5473032714412,West
3.0,1.0,1133.0,House,550000.0,Whittier,CA,485.43689320388347,West
3.0,2.0,1238.0,House,240000.0,Bakersfield,CA,193.86106623586429,West
3.0,3.0,1473.0,House,560000.0,Corona,CA,380.1765105227427,West
2.0,2.0,1345.0,House,559900.0,El Cajon,CA,416.2825278810409,West
3.0,1.0,920.0,House,549000.0,Santa Clarita,CA,596.7391304347826,West
3.0,1.0,1053.0,House,549500.0,Pomona,CA,521.8423551756885,West
3.0,2.0,1520.0,House,550000.0,Compton,CA,361.8421052631579,West
3.0,1.5,1471.0,House,300000.0,Fresno,CA,203.94289598912306,West
3.0,2.0,1600.0,House,549000.0,Oakland,CA,343.125,West
2.0,1.0,881.0,House,175000.0,Bakersfield,CA,198.63791146424518,West
2.0,3.0,1491.0,Condo,568000.0,Alhambra,CA,380.95238095238096,West
3.0,2.0,1140.0,House,314900.0,Bakersfield,CA,276.2280701754386,West
4.0,2.0,1312.0,House,299950.0,Bakersfield,CA,228.6204268292683,West
4.0,2.0,1695.0,House,302900.0,Visalia,CA,178.70206489675516,West
2.0,2.0,1536.0,House,314900.0,Murrieta,CA,205.01302083333334,West
3.0,1.0,1389.0,House,560000.0,Whittier,CA,403.16774658027356,West
3.0,1.0,1491.0,House,170000.0,Fresno,CA,114.01743796109993,West
4.0,3.0,2180.0,House,549000.0,Modesto,CA,251.8348623853211,West
2.0,2.0,2100.0,House,549000.0,Indio,CA,261.42857142857144,West
2.0,1.75,1081.0,House,240000.0,Fresno,CA,222.01665124884366,West
3.0,2.0,2294.0,House,549000.0,Vallejo,CA,239.31996512641675,West
2.0,2.0,913.0,Condo,549000.0,La Jolla,CA,601.3143483023001,West
2.0,1.0,992.0,House,569000.0,Bellflower,CA,573.5887096774194,West
3.0,2.0,1075.0,House,309900.0,Fresno,CA,288.27906976744185,West
3.0,2.0,1069.0,House,560000.0,Oakland,CA,523.8540692235734,West
2.0,2.0,2147.0,House,549000.0,Indio,CA,255.70563577084303,West
4.0,2.0,1824.0,Multifamily,244900.0,Fresno,CA,134.265350877193,West
4.0,2.0,1187.0,House,299999.0,Lancaster,CA,252.73715248525696,West
4.0,1.75,2102.0,House,550000.0,Fresno,CA,261.6555661274976,West
2.0,2.0,1444.0,House,169900.0,Fresno,CA,117.65927977839335,West
4.0,3.0,1796.0,House,549000.0,Vacaville,CA,305.6792873051225,West
5.0,3.0,3427.0,House,560000.0,Palmdale,CA,163.40822877152027,West
3.0,2.0,1384.0,House,305000.0,Hemet,CA,220.3757225433526,West
2.0,1.0,827.0,House,174900.0,Hemet,CA,211.48730350665053,West
3.0,1.0,986.0,House,560000.0,Carson,CA,567.9513184584179,West
3.0,2.0,1204.0,Condo,560000.0,Lake Forest,CA,465.1162790697674,West
2.0,2.0,988.0,Condo,305000.0,Anaheim,CA,308.7044534412955,West
2.0,1.0,819.0,Condo,244900.0,Fontana,CA,299.023199023199,West
3.0,2.0,1812.0,House,569000.0,Tracy,CA,314.0176600441501,West
2.0,2.0,966.0,House,170000.0,Bakersfield,CA,175.98343685300208,West
3.0,1.0,1040.0,House,310900.0,Stockton,CA,298.9423076923077,West
3.0,2.0,1232.0,House,550000.0,Chino,CA,446.42857142857144,West
4.0,2.0,1817.0,House,314900.0,Bakersfield,CA,173.30764997248212,West
2.0,2.0,814.0,Condo,299999.0,El Cajon,CA,368.54914004914,West
3.0,2.0,1100.0,House,569000.0,Long Beach,CA,517.2727272727273,West
3.0,2.0,1522.0,House,314900.0,Bakersfield,CA,206.8988173455979,West
5.0,3.0,2365.0,House,569000.0,Murrieta,CA,240.59196617336153,West
3.0,2.0,1921.0,House,550000.0,Pomona,CA,286.30921395106714,West
4.0,2.0,1304.0,Condo,549000.0,San Diego,CA,421.0122699386503,West
4.0,2.0,1695.0,House,302900.0,Visalia,CA,178.70206489675516,West
3.0,2.0,1372.0,House,549000.0,Lancaster,CA,400.1457725947522,West
3.0,2.0,1580.0,House,560000.0,Riverside,CA,354.43037974683546,West
3.0,3.0,1450.0,House,549000.0,Long Beach,CA,378.62068965517244,West
4.0,3.0,2599.0,House,550000.0,Antioch,CA,211.6198537899192,West
2.0,2.0,1184.0,Condo,569000.0,San Diego,CA,480.5743243243243,West
3.0,2.0,1304.0,House,312000.0,Lancaster,CA,239.2638036809816,West
2.0,2.0,1037.0,Condo,550000.0,San Diego,CA,530.3760848601736,West
2.0,2.0,937.0,House,309900.0,Palmdale,CA,330.73639274279617,West
4.0,4.0,2781.0,House,545000.0,Lake Elsinore,CA,195.97267170082705,West
3.0,1.0,1023.0,House,550000.0,Ontario,CA,537.6344086021505,West
4.0,2.0,1118.0,House,299900.0,Lancaster,CA,268.2468694096601,West
4.0,3.0,2419.0,House,559000.0,Indio,CA,231.08722612649856,West
2.0,2.0,1178.0,Condo,549000.0,Lake Forest,CA,466.044142614601,West
3.0,2.0,1253.0,House,239950.0,Bakersfield,CA,191.50039904229848,West
3.0,3.0,1600.0,Condo,559000.0,Saugus,CA,349.375,West
4.0,3.0,2232.0,House,565000.0,Modesto,CA,253.13620071684588,West
4.0,3.0,3201.0,House,549000.0,Bakersfield,CA,171.50890346766636,West
4.0,3.0,1815.0,House,569999.0,Fontana,CA,314.0490358126722,West
3.0,2.0,2322.0,House,569998.0,Fresno,CA,245.47717484926787,West
2.0,1.0,840.0,House,299900.0,Modesto,CA,357.0238095238095,West
3.0,3.0,1663.0,House,569997.0,Vacaville,CA,342.752254960914,West
2.0,2.0,1217.0,House,305000.0,Modesto,CA,250.6162695152013,West
3.0,2.0,1344.0,House,549000.0,Chico,CA,408.48214285714283,West
2.0,2.0,1427.0,House,239900.0,Hemet,CA,168.11492641906096,West
2.0,3.0,1476.0,Townhouse,569900.0,San Diego,CA,386.1111111111111,West
3.0,3.0,2035.0,House,569900.0,Santa Maria,CA,280.04914004914,West
4.0,3.0,2570.0,House,569900.0,Modesto,CA,221.75097276264592,West
3.0,2.0,2320.0,House,550000.0,Lancaster,CA,237.06896551724137,West
3.0,2.0,2032.0,House,569900.0,Riverside,CA,280.46259842519686,West
4.0,4.0,3410.0,House,549000.0,Bakersfield,CA,160.99706744868035,West
2.0,2.0,1036.0,Condo,315000.0,Pomona,CA,304.05405405405406,West
3.0,2.0,1582.0,House,239963.0,Fresno,CA,151.68331226295828,West
2.0,1.0,864.0,House,550000.0,Oakland,CA,636.574074074074,West
3.0,1.0,1880.0,House,550000.0,Vallejo,CA,292.5531914893617,West
2.0,1.0,1178.0,House,545000.0,Bellflower,CA,462.6485568760611,West
4.0,2.0,1300.0,House,550000.0,Oceanside,CA,423.0769230769231,West
3.0,2.0,1689.0,House,315000.0,Bakersfield,CA,186.50088809946715,West
2.0,2.0,1602.0,House,565000.0,Salinas,CA,352.6841448189763,West
6.0,3.0,3876.0,House,564900.0,Fresno,CA,145.74303405572755,West
3.0,2.0,1556.0,House,559000.0,Santa Maria,CA,359.254498714653,West
2.0,2.0,1283.0,Condo,547900.0,Los Angeles,CA,427.04598597038193,West
3.0,2.0,1456.0,House,307000.0,Palmdale,CA,210.85164835164835,West
4.0,3.0,3720.0,House,559000.0,Visalia,CA,150.2688172043011,West
4.0,2.0,2232.0,House,559000.0,Redding,CA,250.44802867383513,West
2.0,2.0,1044.0,House,315000.0,Perris,CA,301.7241379310345,West
3.0,2.0,1774.0,House,549000.0,Vacaville,CA,309.47012401352873,West
2.0,2.0,1223.0,Condo,548800.0,Huntington Beach,CA,448.7326246933769,West
3.0,3.0,1811.0,Townhouse,549900.0,Ontario,CA,303.6443953616786,West
3.0,1.0,1270.0,House,559000.0,Oceanside,CA,440.15748031496065,West
4.0,2.0,1495.0,House,570000.0,Long Beach,CA,381.27090301003346,West
2.0,1.0,1202.0,House,550000.0,Oakland,CA,457.57071547420963,West
3.0,2.0,1672.0,House,548800.0,Pomona,CA,328.22966507177034,West
2.0,1.0,940.0,House,305000.0,Oceanside,CA,324.468085106383,West
3.0,2.0,1634.0,House,299900.0,Bakersfield,CA,183.5373317013464,West
3.0,2.0,1738.0,House,549000.0,Chico,CA,315.88032220943614,West
2.0,2.0,972.0,Condo,169900.0,Merced,CA,174.79423868312756,West
5.0,2.0,2041.0,House,315000.0,Fresno,CA,154.3361097501225,West
4.0,2.0,1603.0,House,549000.0,Ontario,CA,342.4828446662508,West
4.0,2.0,1290.0,House,309000.0,Lancaster,CA,239.53488372093022,West
3.0,2.0,1712.0,House,550000.0,Fontana,CA,321.2616822429907,West
4.0,3.0,2015.0,House,549899.0,Murrieta,CA,272.902729528536,West
2.0,2.0,913.0,Condo,549000.0,San Diego,CA,601.3143483023001,West
4.0,3.0,2040.0,House,565999.0,Roseville,CA,277.4504901960784,West
5.0,4.0,2545.0,House,569400.0,Redding,CA,223.7328094302554,West
5.0,4.0,2545.0,House,569400.0,Redding,CA,223.7328094302554,West
2.0,2.0,1463.0,House,305000.0,Indio,CA,208.47573479152427,West
3.0,2.0,1159.0,House,550000.0,Whittier,CA,474.54702329594477,West
2.0,4.0,1050.0,House,299900.0,Sun City,CA,285.6190476190476,West
4.0,3.0,2906.0,House,549000.0,Murrieta,CA,188.91947694425326,West
2.0,2.0,1236.0,House,300000.0,Hemet,CA,242.71844660194174,West
2.0,1.0,1150.0,House,314999.0,Turlock,CA,273.9121739130435,West
3.0,1.0,1180.0,House,559000.0,South Gate,CA,473.728813559322,West
2.0,2.0,1132.0,House,240000.0,Bakersfield,CA,212.01413427561837,West
3.0,2.0,1655.0,House,549700.0,Riverside,CA,332.1450151057402,West
3.0,2.0,1676.0,House,559900.0,Leona Valley,CA,334.06921241050117,West
3.0,2.0,2068.0,House,549000.0,Fresno,CA,265.47388781431334,West
3.0,4.0,1759.0,Condo,569000.0,Upland,CA,323.47924957362136,West
3.0,2.0,1520.0,Multifamily,240000.0,Fresno,CA,157.89473684210526,West
2.0,2.0,980.0,Condo,305000.0,Santa Ana,CA,311.2244897959184,West
2.0,1.0,906.0,Condo,299900.0,Oceanside,CA,331.01545253863134,West
5.0,3.0,3037.0,House,564900.0,Lake Elsinore,CA,186.00592690154758,West
3.0,2.0,1764.0,House,569900.0,Chico,CA,323.0725623582766,West
2.0,2.0,1285.0,Condo,245000.0,Menifee,CA,190.6614785992218,West
2.0,2.0,1619.0,Condo,550000.0,Fairfield,CA,339.715873996294,West
12.0,5.0,4587.0,Multifamily,559000.0,Fresno,CA,121.86614344887727,West
3.0,2.0,1316.0,House,549000.0,Compton,CA,417.1732522796353,West
3.0,3.0,2264.0,Condo,549000.0,Murrieta,CA,242.4911660777385,West
4.0,3.0,2637.0,House,569900.0,Murrieta,CA,216.1167993932499,West
